frame,id,class,xmin,ymin,xmax,ymax
715,97,person,1130,151,1152,200
715,108,person,1573,567,1643,702
715,109,person,1289,462,1339,548
715,113,person,1457,534,1520,648
715,118,person,1278,492,1333,564
715,119,person,1427,466,1476,554
715,121,person,1508,82,1527,114
715,122,person,1003,330,1045,395
715,128,person,912,224,942,295
716,1,person,235,242,264,307
716,5,person,1468,532,1520,607
716,9,person,25,29,1863,1054
716,49,person,791,386,825,477
716,55,person,1013,1304,825,1148
716,82,person,120,204,147,253
716,96,person,884,1007,947,1082
716,97,person,1131,151,1153,200
716,108,person,1573,567,1643,702
716,109,person,1289,462,1339,549
716,113,person,1457,534,1520,648
716,118,person,1278,491,1333,565
716,119,person,1427,466,1476,554
716,121,person,1510,82,1529,114
716,122,person,1003,330,1044,395
716,128,person,912,224,942,295
717,1,person,234,242,265,308
717,5,person,1468,533,1520,606
717,9,person,27,31,1858,1053
717,49,person,790,385,825,477
717,55,person,1027,1316,829,1151
717,82,person,121,205,148,253
717,96,person,901,1017,959,1081
717,97,person,1131,150,1154,200
717,108,person,1573,567,1643,702
717,109,person,1289,462,1339,549
717,113,person,1457,534,1520,648
717,118,person,1278,491,1333,565
717,119,person,1427,466,1476,554
717,121,person,1511,82,1530,113
717,122,person,1003,330,1044,395
717,128,person,912,225,943,295
718,1,person,234,242,265,308
718,5,person,1467,532,1521,608
718,9,person,29,30,1863,1055
718,49,person,789,386,824,476
718,55,person,1041,1328,832,1154
718,82,person,122,206,148,254
718,96,person,917,1030,969,1081
718,97,person,1132,150,1155,200
718,108,person,1573,567,1644,702
718,109,person,1289,462,1339,549
718,113,person,1457,534,1520,648
718,118,person,1278,490,1334,565
718,119,person,1427,466,1476,555
718,121,person,1513,82,1531,113
718,122,person,1003,330,1045,395
718,128,person,913,227,943,295
719,1,person,235,242,265,308
719,5,person,1468,532,1520,608
719,9,person,34,32,1858,1052
719,49,person,788,385,823,476
719,55,person,1055,1340,836,1157
719,82,person,124,207,150,254
719,96,person,927,1043,971,1080
719,97,person,1133,150,1156,200
719,108,person,1573,567,1643,702
719,109,person,1288,462,1339,549
719,113,person,1457,534,1520,648
719,118,person,1278,490,1334,565
719,119,person,1427,466,1476,556
719,121,person,1514,81,1533,113
719,122,person,1003,330,1045,395
719,128,person,914,228,944,296
720,1,person,234,242,264,308
720,5,person,1467,532,1520,608
720,9,person,34,32,1859,1052
720,49,person,787,384,822,476
720,55,person,1069,1351,839,1160
720,82,person,124,207,150,254
720,96,person,941,1055,974,1082
720,97,person,1134,149,1157,200
720,108,person,1573,567,1643,702
720,109,person,1288,462,1339,549
720,113,person,1457,534,1520,648
720,118,person,1278,490,1334,566
720,119,person,1427,466,1476,555
720,121,person,1515,81,1534,112
720,122,person,1003,330,1045,395
720,128,person,915,229,944,296
721,1,person,234,242,264,308
721,5,person,1467,532,1520,608
721,9,person,39,33,1856,1049
721,49,person,786,383,820,475
721,55,person,1084,1363,843,1163
721,82,person,124,207,151,254
721,96,person,956,1066,977,1084
721,97,person,1134,149,1158,200
721,108,person,1572,566,1643,702
721,109,person,1288,461,1339,549
721,113,person,1457,534,1520,648
721,118,person,1278,490,1334,566
721,119,person,1428,466,1476,555
721,121,person,1517,81,1536,112
721,122,person,1003,330,1045,395
721,128,person,915,229,945,296
722,1,person,234,243,264,308
722,5,person,1467,533,1520,608
722,9,person,46,37,1847,1041
722,49,person,786,383,820,474
722,55,person,1098,1375,846,1166
722,82,person,124,207,152,255
722,96,person,971,1078,980,1086
722,97,person,1135,149,1158,200
722,108,person,1572,566,1643,702
722,109,person,1288,461,1339,549
722,113,person,1457,534,1520,648
722,118,person,1279,490,1334,566
722,119,person,1428,466,1476,555
722,121,person,1518,80,1537,111
722,122,person,1004,330,1045,395
722,128,person,915,230,945,296
723,1,person,234,243,265,308
723,5,person,1467,533,1520,608
723,9,person,44,35,1849,1041
723,49,person,786,383,819,473
723,55,person,1112,1387,850,1169
723,82,person,125,207,153,256
723,96,person,985,1089,984,1088
723,97,person,1136,149,1159,200
723,108,person,1573,566,1643,703
723,109,person,1288,461,1339,549
723,113,person,1457,534,1520,648
723,118,person,1279,490,1334,567
723,119,person,1428,466,1476,555
723,121,person,1520,80,1538,111
723,122,person,1004,329,1045,395
723,128,person,915,230,945,296
724,1,person,234,243,265,308
724,5,person,1467,532,1520,608
724,9,person,45,36,1848,1040
724,49,person,785,382,819,473
724,55,person,1126,1399,854,1172
724,82,person,125,207,153,256
724,96,person,1000,1101,987,1090
724,97,person,1137,148,1160,200
724,108,person,1573,566,1643,703
724,109,person,1288,461,1339,549
724,113,person,1457,534,1520,648
724,118,person,1279,490,1335,567
724,119,person,1428,466,1477,556
724,122,person,1004,329,1045,395
724,128,person,916,231,945,296
725,1,person,235,242,265,307
725,5,person,1467,532,1520,608
725,9,person,46,36,1847,1040
725,49,person,784,382,819,476
725,82,person,125,208,154,257
725,96,person,1015,1112,990,1092
725,97,person,1137,148,1161,200
725,108,person,1573,566,1643,703
725,109,person,1288,461,1339,549
725,113,person,1457,534,1520,648
725,118,person,1279,490,1335,567
725,119,person,1428,466,1477,556
725,122,person,1004,329,1045,395
725,128,person,916,232,945,296
726,1,person,235,242,265,307
726,5,person,1467,532,1520,608
726,9,person,48,37,1846,1039
726,49,person,784,381,819,478
726,82,person,126,208,154,258
726,96,person,1029,1124,993,1094
726,97,person,1138,148,1162,200
726,108,person,1574,567,1643,702
726,109,person,1288,461,1339,549
726,113,person,1457,534,1520,648
726,118,person,1279,490,1335,567
726,119,person,1428,466,1477,556
726,122,person,1004,329,1045,396
726,128,person,916,232,946,296
727,1,person,234,242,265,307
727,5,person,1467,532,1520,608
727,9,person,49,37,1845,1038
727,49,person,783,381,818,478
727,82,person,127,209,155,258
727,96,person,1044,1135,997,1096
727,97,person,1139,147,1163,200
727,108,person,1573,567,1643,702
727,109,person,1287,460,1339,549
727,113,person,1457,534,1520,648
727,118,person,1279,490,1335,568
727,119,person,1428,466,1477,556
727,122,person,1005,329,1046,396
727,128,person,916,232,946,296
728,1,person,235,242,265,307
728,5,person,1467,533,1520,608
728,9,person,38,30,1860,1047
728,49,person,783,380,818,477
728,82,person,127,209,156,259
728,96,person,1059,1147,1000,1098
728,97,person,1140,147,1164,200
728,108,person,1573,567,1643,702
728,109,person,1287,460,1339,550
728,113,person,1457,534,1520,648
728,118,person,1279,489,1336,568
728,119,person,1428,466,1477,556
728,122,person,1005,329,1045,396
728,128,person,917,232,946,296
729,1,person,235,242,265,307
729,5,person,1467,532,1520,608
729,9,person,40,31,1857,1045
729,49,person,783,380,817,477
729,82,person,128,210,156,260
729,96,person,1073,1159,1003,1100
729,97,person,1140,147,1164,200
729,108,person,1573,567,1643,702
729,109,person,1287,460,1339,550
729,113,person,1457,534,1520,648
729,118,person,1279,489,1336,568
729,119,person,1428,466,1477,555
729,122,person,1006,329,1046,396
729,128,person,917,232,946,296
730,1,person,235,242,265,307
730,5,person,1467,532,1520,608
730,9,person,43,32,1855,1044
730,49,person,782,380,816,476
730,82,person,129,210,157,260
730,96,person,1088,1170,1006,1102
730,97,person,1141,146,1165,200
730,108,person,1573,567,1643,702
730,109,person,1287,460,1339,550
730,113,person,1457,534,1520,648
730,118,person,1279,489,1336,569
730,119,person,1429,465,1477,555
730,122,person,1006,329,1046,396
730,128,person,917,232,946,295
731,1,person,235,243,265,307
731,5,person,1468,532,1520,608
731,9,person,43,32,1855,1044
731,49,person,781,381,815,475
731,82,person,129,211,158,260
731,96,person,1103,1182,1010,1104
731,97,person,1142,146,1166,200
731,108,person,1573,567,1643,702
731,109,person,1287,460,1339,550
731,113,person,1457,534,1520,648
731,118,person,1279,489,1337,569
731,119,person,1429,465,1477,555
731,122,person,1006,329,1046,397
731,128,person,917,233,945,295
732,1,person,236,243,265,306
732,5,person,1468,532,1520,608
732,9,person,44,32,1855,1044
732,49,person,780,381,813,475
732,82,person,130,212,158,261
732,96,person,1117,1193,1013,1106
732,97,person,1142,146,1167,200
732,108,person,1573,567,1643,701
732,109,person,1287,460,1339,550
732,113,person,1458,534,1520,647
732,118,person,1279,489,1337,569
732,119,person,1428,466,1477,555
732,122,person,1007,329,1046,397
732,128,person,918,233,946,295
733,1,person,236,242,265,306
733,5,person,1468,532,1520,608
733,9,person,44,32,1855,1043
733,49,person,780,380,813,474
733,82,person,130,212,159,262
733,96,person,1132,1205,1016,1108
733,97,person,1143,146,1168,200
733,108,person,1573,567,1643,701
733,113,person,1458,534,1520,647
733,118,person,1279,492,1332,566
733,119,person,1428,466,1477,555
733,122,person,1007,329,1046,397
733,128,person,917,233,946,294
734,1,person,236,242,266,305
734,5,person,1468,532,1520,608
734,9,person,45,32,1855,1043
734,49,person,779,380,812,473
734,82,person,131,213,160,263
734,96,person,1147,1216,1019,1110
734,97,person,1144,145,1169,200
734,108,person,1573,567,1643,701
734,113,person,1458,534,1520,647
734,118,person,1279,492,1332,566
734,119,person,1428,466,1476,555
734,122,person,1008,329,1045,397
734,128,person,917,233,946,295
734,130,person,1422,86,1444,145
735,1,person,236,242,266,305
735,5,person,1468,533,1519,606
735,9,person,45,32,1856,1043
735,49,person,779,380,811,473
735,82,person,131,214,160,263
735,96,person,1161,1228,1023,1112
735,97,person,1145,145,1170,200
735,108,person,1573,567,1643,702
735,113,person,1458,534,1520,647
735,118,person,1279,492,1332,566
735,119,person,1428,466,1477,555
735,122,person,1008,329,1045,397
735,128,person,919,239,948,301
735,130,person,1422,85,1444,145
735,131,person,1214,438,1259,496
736,1,person,237,242,266,304
736,5,person,1468,533,1519,606
736,9,person,46,32,1856,1043
736,49,person,777,381,810,473
736,82,person,132,215,161,264
736,96,person,1176,1239,1026,1114
736,97,person,1145,145,1171,200
736,108,person,1573,567,1642,702
736,113,person,1456,536,1518,647
736,118,person,1279,492,1331,565
736,119,person,1427,466,1476,555
736,122,person,1008,329,1045,397
736,128,person,919,242,948,304
736,130,person,1423,85,1445,145
736,131,person,1214,439,1258,496
737,1,person,237,243,266,304
737,5,person,1468,533,1519,606
737,9,person,46,32,1856,1043
737,49,person,776,381,810,473
737,82,person,132,215,162,264
737,96,person,1191,1251,1029,1117
737,97,person,1146,144,1171,200
737,108,person,1573,567,1642,702
737,113,person,1456,537,1518,647
737,118,person,1278,492,1331,565
737,119,person,1427,466,1476,555
737,122,person,1008,329,1045,397
737,128,person,919,243,948,305
737,130,person,1423,84,1446,145
737,131,person,1214,440,1258,496
738,1,person,237,243,266,304
738,5,person,1468,533,1519,606
738,9,person,47,32,1856,1042
738,49,person,775,380,809,473
738,82,person,133,216,162,265
738,96,person,1205,1263,1032,1119
738,97,person,1147,144,1172,200
738,108,person,1573,567,1642,702
738,113,person,1456,536,1518,647
738,118,person,1278,492,1331,565
738,119,person,1427,466,1475,555
738,122,person,1008,329,1045,397
738,128,person,919,243,948,305
738,130,person,1423,83,1446,146
738,131,person,1213,440,1257,496
739,1,person,237,244,266,304
739,5,person,1468,534,1519,606
739,9,person,47,32,1856,1042
739,49,person,774,380,808,472
739,82,person,135,215,165,266
739,96,person,1220,1274,1036,1121
739,97,person,1148,144,1173,200
739,108,person,1572,567,1642,702
739,113,person,1456,536,1518,647
739,118,person,1278,491,1331,565
739,119,person,1427,465,1475,555
739,122,person,1009,329,1045,397
739,128,person,920,244,948,305
739,130,person,1424,83,1447,146
739,131,person,1213,440,1256,496
740,1,person,237,244,267,305
740,5,person,1468,534,1519,605
740,9,person,47,31,1856,1042
740,49,person,774,380,808,471
740,82,person,135,215,165,266
740,96,person,1235,1286,1039,1123
740,97,person,1148,144,1174,200
740,108,person,1572,567,1642,702
740,113,person,1455,536,1519,648
740,118,person,1278,491,1330,565
740,119,person,1426,466,1475,555
740,122,person,1009,329,1045,397
740,128,person,920,244,948,305
740,130,person,1424,82,1448,146
740,131,person,1213,440,1256,496
741,1,person,238,244,267,305
741,5,person,1468,534,1518,605
741,9,person,48,31,1856,1042
741,49,person,773,380,807,469
741,82,person,136,215,167,267
741,96,person,1249,1297,1042,1125
741,97,person,1149,143,1175,200
741,108,person,1572,567,1642,702
741,109,person,1293,465,1339,548
741,113,person,1455,536,1519,648
741,118,person,1277,491,1330,565
741,119,person,1427,466,1475,554
741,122,person,1009,329,1045,398
741,128,person,920,244,948,306
741,130,person,1424,81,1449,146
741,131,person,1212,441,1255,496
742,1,person,238,243,267,305
742,5,person,1468,534,1518,605
742,9,person,48,31,1856,1042
742,49,person,772,379,806,469
742,82,person,136,215,167,267
742,96,person,1264,1309,1045,1127
742,97,person,1150,143,1176,200
742,108,person,1572,567,1642,703
742,109,person,1293,466,1339,547
742,113,person,1455,536,1518,648
742,118,person,1277,491,1330,565
742,119,person,1427,466,1475,555
742,122,person,1009,329,1045,398
742,128,person,921,244,948,306
742,130,person,1424,80,1449,147
742,131,person,1212,441,1255,496
743,1,person,238,243,267,305
743,5,person,1467,534,1519,606
743,9,person,49,31,1856,1042
743,49,person,771,379,805,467
743,82,person,137,216,168,268
743,96,person,1279,1320,1049,1129
743,97,person,1151,143,1177,200
743,108,person,1571,567,1642,703
743,109,person,1293,466,1339,547
743,113,person,1455,536,1518,648
743,118,person,1277,492,1329,565
743,119,person,1427,466,1476,555
743,122,person,1009,329,1045,398
743,128,person,921,244,949,306
743,130,person,1425,80,1450,147
743,131,person,1212,442,1254,496
744,1,person,238,243,267,305
744,5,person,1467,534,1519,606
744,9,person,36,33,1850,1046
744,49,person,771,379,805,467
744,82,person,137,216,168,269
744,96,person,1293,1332,1052,1131
744,97,person,1151,142,1177,200
744,108,person,1571,567,1642,703
744,109,person,1293,467,1339,547
744,113,person,1455,535,1519,648
744,118,person,1278,492,1330,565
744,119,person,1427,466,1476,555
744,122,person,1009,328,1045,398
744,128,person,921,245,949,306
744,130,person,1425,79,1451,147
744,131,person,1211,442,1253,496
745,1,person,237,243,266,305
745,5,person,1467,534,1519,606
745,9,person,33,32,1853,1048
745,49,person,770,378,804,467
745,82,person,138,216,169,269
745,96,person,1308,1344,1055,1133
745,97,person,1152,142,1178,200
745,108,person,1572,566,1643,703
745,109,person,1293,467,1339,547
745,113,person,1455,535,1519,648
745,118,person,1278,492,1330,564
745,119,person,1426,466,1476,556
745,122,person,1009,328,1045,398
745,128,person,921,245,949,306
745,130,person,1425,78,1451,147
745,131,person,1211,442,1253,495
746,1,person,237,243,266,305
746,5,person,1467,533,1519,606
746,9,person,32,31,1855,1047
746,49,person,769,377,804,467
746,82,person,138,217,169,270
746,96,person,1323,1355,1058,1135
746,108,person,1573,567,1643,702
746,109,person,1293,467,1339,547
746,113,person,1455,535,1518,648
746,118,person,1278,492,1330,564
746,119,person,1427,466,1477,556
746,122,person,1009,329,1044,399
746,128,person,921,245,948,306
746,130,person,1426,78,1452,148
746,131,person,1213,441,1258,496
747,1,person,237,243,265,305
747,5,person,1467,533,1520,606
747,9,person,31,34,1853,1046
747,49,person,768,376,803,467
747,82,person,139,217,169,270
747,96,person,1337,1367,1062,1137
747,108,person,1573,567,1643,702
747,109,person,1294,467,1339,547
747,113,person,1455,535,1518,648
747,118,person,1278,491,1330,564
747,119,person,1427,465,1477,556
747,122,person,1009,329,1044,399
747,128,person,922,245,948,306
747,130,person,1426,77,1452,148
747,131,person,1213,441,1258,497
748,1,person,237,243,265,305
748,5,person,1468,533,1520,606
748,9,person,27,34,1855,1047
748,49,person,766,376,802,468
748,82,person,139,218,170,270
748,96,person,1352,1378,1065,1139
748,108,person,1573,567,1643,702
748,109,person,1294,467,1339,547
748,113,person,1455,535,1518,648
748,118,person,1278,491,1331,564
748,119,person,1428,465,1477,556
748,122,person,1009,329,1044,399
748,128,person,922,246,948,305
748,130,person,1426,76,1453,148
748,131,person,1214,442,1258,497
749,1,person,237,244,265,305
749,5,person,1468,533,1520,607
749,9,person,24,33,1858,1048
749,49,person,765,375,801,468
749,82,person,140,218,170,271
749,96,person,1367,1390,1068,1141
749,108,person,1574,567,1643,702
749,109,person,1294,467,1339,547
749,113,person,1455,535,1518,648
749,118,person,1278,492,1329,564
749,119,person,1428,465,1477,556
749,122,person,1009,329,1044,399
749,128,person,923,247,949,305
